name,stars
Five Guys,4.0
Sonora at The David Finney Inn,4.0
City Barbeque,4.0
Salt on Mass,4.0
The Farm and Fisherman Tavern,4.0
Centroamericana Restaurant,4.0
El Salvador Restaurant,4.0
The Original Grill,4.0
California Pizza Kitchen at International Plaza,4.0
Tim Hortons,4.0
The Mill Nola,4.0
Nebraska Mini Mart,4.0
Abe's Place Tap & Grill,4.0
Golden Rotisserie,4.0
Anthony's Pizza,4.0
Bad Wolf Bar & Grill,4.0
Big Shake's Hot Chicken & Fish,4.0
Roxy,4.0
Capriotti's Sandwich Shop,4.0
Three Legged Dog,4.0
Bayside Cafe & Grill,4.0
P & G Restaurant & Bar,4.0
First Watch,4.0
Mary's Kountry Kitchen,4.0
Country Harvest Restaurant,4.0
The Dog House,4.0
Dunleavy's Restaurant & Cocktail Lounge,4.0
Peavine Taphouse Eats And Beats,4.0
Ember Urban Eatery,4.0
Pearl's Oyster Bar,4.0
Oliver A Bistro,4.0
Euphoria,4.0
The Chattaway,4.0
Circle 7 Ranch,4.0
Summerland Beach Cafe,4.0
The Treemont,4.0
Main Street Cafe,4.0
House of Blues Restaurant & Bar,4.0
Cisco's Bar & Grille,4.0
Drafting Room Tap Room and Grille,4.0
Checo's Restaurant and Deli,4.0
Ten Eleven,4.0
In-N-Out Burger,4.0
Sixth & Pine,4.0
The Hyde House,4.0
Elements Cafe,4.0
La Cocina Dominicana,4.0
Suburban Restaurant and Beer Garden,4.0
Outpost,4.0
Grillsmith,4.0
Bouche,4.0
BubbaQue's,4.0
Joey's II,4.0
Bonefish Grill,4.0
Market Kitchen & Bar,4.0
Race Street Cafe,4.0
Day By Day,4.0
St. Louis Wing Company,4.0
Gateway Diner,4.0
Mesa Cafe,4.0
Main Street Cafe,4.0
1906 Fine Dining,4.0
Arlington Tavern,4.0
Fort Street Station,4.0
Richman’s Ice Cream & Burger Co.,4.0
Public Greens,4.0
Doc's Lodge,4.0
Anita's Restaurant,4.0
Stompin' Barley,4.0
Hickory Grove,4.0
Crazy Grub Cafe,4.0
Gramm's Kitchen,4.0
Mercer Cafe,4.0
Texas Roadhouse,4.0
The Good Egg - Crossroads,4.0
Amy's Omelette House,4.0
Local Public House & Provisions,4.0
Steve's Prince of Steaks,4.0
Cooper's Hawk Winery & Restaurants,4.0
Weather Vane Ice Cream,4.0
Salt Cracker Fish Camp,4.0
Skyline Chili,4.0
TASTE Downtown Tampa,4.0
Yellowstone Cafe,4.0
Tommy DiNic's,4.0
Heidi's Family Restaurant,4.0
Smokin' J's BBQ,4.0
Fast Freddie's Diner,4.0
Kitchen Notes,4.0
Seffner Tiki Hut,4.0
Tin Cup Coffee,4.0
Krazy Kat's Restaurant,4.0
Killer Shrimp,4.0
The Latin Bistro,4.0
Foxfire Restaurant,4.0
Courthouse Tavern,4.0
Little Anthony's Diner,4.0
Chi Restaurant,4.0
The Happy Cow,4.0
Big Fork Restaurant,4.0
Josephine,4.0
The Family Wash,4.0
Saint Stephen,4.0
Sbraga,4.0
Meril,4.0
Epicurean Garage,4.0
Fat Joe's,4.0
El Tipico Criollo,4.0
Metro Diner,4.0
Pennsylvania 6,4.0
Brunchies Breakfast Brunch & Lunch,4.0
Taxman CityWay,4.0
Coal Town Public House,4.0
Table 8 Bistro,4.0
El Rincon Latino,4.0
Capri Restaurant - Meridian,4.0
One Shot Coffee,4.0
The Orchard,4.0
The Gas Lamp Restaurant and Bar,4.0
West Ave Grille Jenkintown Restaurant and Food Truck ,4.0
Hatboro Dish,4.0
Prasino,4.0
Simply Delicious,4.0
Catch Twenty Three,4.0
Long Hollow Jamboree & Restaurant,4.0
Ole Tampa Cubans,4.0
Whetstone Tavern,4.0
Nikka Fish Market and Grill,4.0
Bluff City Grill,4.0
Vittles Of Donelson,4.0
Richie's Hot Wings,4.0
Backfin Blue Cafe,4.0
Bilmar Station,4.0
Mi Caribe,4.0
Nicholas,4.0
Mi Bella Colombia,4.0
Epicurean Hotel Autograph Collection,4.0
BrickTop's,4.0
Dex & Syd's,4.0
Cafe Audrey at the Fort,4.0
El Manjar,4.0
Gentelin's On Broadway,4.0
Shady Jack's Saloon,4.0
J. Alexander's Restaurant,4.0
Stella Of New Hope,4.0
California Burger,4.0
Yellow Springs Inn,4.0
Hometown Family Restaurant,4.0
First Watch,4.0
Garrett's Old Fashioned Restaurant,4.0
Central Park Restaurant,4.0
Matt the Miller's Tavern,4.0
Paleo on the Go,4.0
Briquette,4.0
Cafe on the Abbey,4.0
Ted's Frostop,4.0
The Hive,4.0
Grub Burger Bar,4.0
Welcome Diner,4.0
Chop 40,4.0
SPIN - Philadelphia,4.0
California Grill,4.0
DiNic's Pork & Beef,4.0
Dots Diner - Luling,4.0
Firehouse Bar & Grill St. Louis,4.0
Hatter's Cross,4.0
District Donuts Sliders & Brew Lakeview,4.0
The Nook,4.0
Aldine,4.0
BurgerFi,4.0
Terrene,4.0
Rams Head Bar & Grill,4.0
Barbara's Home Cookin,4.0
Blue Monkey Tavern,4.0
Harvest Seasonal Grill - Newtown,4.0
Lovebird,4.0
Culver's,4.0
Zinburger,4.0
Famous Steak & Lemonade,4.0
Tap & Terrier,4.0
Timber's Roadhouse,4.0
The Weekday Cafe,4.0
Christopher's a Neighborhood Place,4.0
Marketplace Cafe,4.0
Continental grill,4.0
McShea's Restaurant & Bar,4.0
The Neighborhood,4.0
Tampa Bay Brewing Company,4.0
Bistro 215,4.0
Matt & Stacey Perrins,4.0
Popi's Place,4.0
My Sister's Table,4.0
Boathouse Grill,4.0
Redstone American Grill,4.0
333 Belrose Bar & Grill,4.0
The Restaurant at The Cheshire,4.0
Lily's Grill,4.0
Yacovelli's Restaurant,4.0
La Macarena Pupuseria & Latin Cafe,4.0
Tj's Bbq & Fish,4.0
The Grub House,4.0
Uno Pizzeria & Grill,4.0
Bar Bombón,4.0
Million’s Crab Boiled Seafood,4.0
The Palms Too,4.0
Capone's Restaurant and Bottle Shop,4.0
The Thirsty Marlin,4.0
Butterfish,4.0
Park West Grille,4.0
Lou Bird's,4.0
Flap-Jacks Restaurant,4.0
Root,4.0
Prime Time Sports Grill,4.0
Avance,4.0
Tres Bonne Cuisine,4.0
Philly Phamous,4.0
Stacks Pancake House & Grill,4.0
The Family Wash,4.0
The Big Cheezy,4.0
Cap'ns Corner,4.0
The Yard,4.0
The Blue Duck,4.0
Sandbagger Grill Boise Ranch,4.0
Old Meridian Pub,4.0
Aunties Biscuits,4.0
Central Bar + Kitchen,4.0
North Bowl,4.0
Fresh Pick Marketplace,4.0
Lion's Choice,4.0
Emeril's Delmonico,4.0
Sahm's Tavern,4.0
Nashville Jam Café,4.0
Cafe Alfresco,4.0
Good Conduct,4.0
Tate Island Grill,4.0
The Agrarian,4.0
Barndawg's Gourmet Hot Dogs,4.0
1911 Grill,4.0
Culina Mill Creek,4.0
Cru Cellars - Palma Ceia,4.0
Paradise Grille,4.0
Five Guys,4.0
Ye Olde College Inn,4.0
Pumpkin Market,4.0
Serendipity,4.0
Izzie's Eatery,4.0
Gallagher's Restaurant,4.0
Hickory Cafe & Grill,4.0
Skillets Pancake House,4.0
Marguerite's Cafe & Catering,4.0
Wister BYOB,4.0
Dr. BBQ,4.0
MeMe's Bar & Grille,4.0
Five Guys,4.0
Jessop's Tavern,4.0
Nikos,4.0
Cardwell's At the Plaza,4.0
Marty Magees,4.0
The Shack,4.0
Genaro Coffee Company,4.0
301 Family Restaurant,4.0
Cafe Noir,4.0
La Casa Del Chimi,4.0
Busy Bee Snak Shop,4.0
The District Tap Downtown,4.0
Benedict's Restaurant,4.0
Boston Market,4.0
Metro Diner,4.0
Harps Of Trinity Irish Pub And Grill,4.0
Waterford Inn,4.0
Redlands Grill by J. Alexander's,4.0
Pupuseria Salvadorena,4.0
Village Restaurant,4.0
SB Munchiez,4.0
Daybreak Cafe,4.0
The Ball & Biscuit,4.0
Tu Casa Latin Food,4.0
Louie's Wine Dive,4.0
3rd And Lindsley,4.0
The Iron Oven,4.0
The Love,4.0
Tropical Cuisine,4.0
Big Lug on the Prairie,4.0
BRU Burger Bar - Keystone,4.0
Shake Shack,4.0
Wolfgang Puck Express,4.0
55 South,4.0
Mad Fish,4.0
Brick City Eatery,4.0
Squeeze In,4.0
The Eiteljorg Museum Cafe,4.0
First Watch,4.0
Grillsmith - Carrollwood,4.0
Smoked and Chopped,4.0
Conola Grill & Sushi,4.0
Crafty's Tap Room,4.0
Philly Fusion & Grill Chicken Bowl,4.0
El Fuego Restaurante,4.0
Eagle's Diner,4.0
Mermaid Tavern,4.0
Khyber Pass Pub,4.0
The Rockhill Filling Station,4.0
Main Street Grille,4.0
Blue Cafe,4.0
The Chocolate Pig,4.0
Devil's Acre Tavern,4.0
Emery Wood Fired,4.0
Clear Sky Draught Haus,4.0
Brothers',4.0
Repeal Restaurant,4.0
Sperry's Restaurant,4.0
Hen House Restaurant,4.0
Grille One Sixteen,4.0
Home Plate,4.0
The Landing Bar & Grill,4.0
Mad Dogs & Englishmen,4.0
First Choice Southern Bar-B Que,4.0
Aqua Bistro | Bar,4.0
Fresh Works of Warminster,4.0
The Union House,4.0
Coastal Cantina & Grill,4.0
Magnolia Grille,4.0
Luckys Steakhouse,4.0
Sportsman's Park Restaurant & Bar,4.0
Dominic's Tavern,4.0
The Pantry,4.0
Sutton's Parlor,4.0
Roadrunner Coffee Co.,4.0
Vicia,4.0
Boise Fry Company,4.0
First Watch,4.0
First Watch,4.0
The Melting Pot,4.0
Sky City Cafe,4.0
American Sardine Bar,4.0
Decker & Dyer,4.0
Auntie Em's Frozen Custard & Cupcakes,4.0
Donovan's Modern American Meatery,4.0
Pizzeria Mia,4.0
Spring Garden Family Restaurant,4.0
Dolce Speakeasy & Supperclub,4.0
Tried & True Alehouse,4.0
Bareburger - Midtown Village,4.0
Graystone Cafe,4.0
PokeZone,4.0
Railroad Subs & Bakery,4.0
Home Wine Kitchen,4.0
Stonewood Grill & Tavern,4.0
Penn Restaurant,4.0
Cafe 128,4.0
The Black Bull Kitchen & Bar,4.0
Neruda Restaurant,4.0
Eli's Bar B Que,4.0
Uptown Grill Breakfast,4.0
Karlton Cafe,4.0
Eve's Lunch,4.0
Tulip Noir Cafe,4.0
The Office Bar & Grille,4.0
Tommy D's,4.0
DJ's Hotdog,4.0
Philly Dawgz,4.0
Jack Crab,4.0
Usual Suspects,4.0
ReDux,4.0
Saint Lawrence Gridiron,4.0
Burger Up,4.0
Jean-Georges Philadelphia,4.0
Martin's Bar-B-Que Joint,4.0
Wimpys Original,4.0
First Watch,4.0
The Waterwheel,4.0
Nouvelle Cuisine,4.0
Joe's Steaks + Soda Shop,4.0
1911 Smoke House Barbeque,4.0
Viola's Restaurant and Gospel House,4.0
