name,stars
Nate's Italian Kitchen & CheeseSteaks,4.5
Culaccino,4.5
L'Angolo Ristorante,4.5
Montauro Ristorante,4.5
Nabruzzi Trattoria,4.5
Angelo’s Trattoria,4.5
Gran Caffe L'Aquila,4.5
Piazza Napoli Pizza,4.5
Mexi-Talian Grill Restaurant,4.5
Capri,4.5
Bocelli's,4.5
Fabrica Pizza,4.5
Vincent's Italian Cuisine,4.5
Sauce on the Side,4.5
Café BellaVita,4.5
Monalisia,4.5
Mama Marie's Italian Market,4.5
Andy's Bistro,4.5
Mediterraneo,4.5
Toscano Ristorante,4.5
Francesco's Pizzeria,4.5
Talluto's Authentic Italian Food,4.5
Baby Beluga,4.5
Carlucci's Grill Yardley,4.5
Pagano's,4.5
Gianni's NY Pizza,4.5
Pia's Trattoria,4.5
Papa's Pizzeria and Italian Cuisine,4.5
Limerick Italian Kitchen & Company,4.5
Circo Italian Kitchen & Pizzeria,4.5
Tony's Pizzeria Teatro,4.5
Nuovo Bistro,4.5
The Ravioli Company,4.5
il Sugo Italian Kitchen,4.5
Nene Italian Market,4.5
Aglio,4.5
Papa Murphy's,4.5
A Mano,4.5
Un Caffé Italian Bistro,4.5
Francesco's Pizzeria & Ristorante,4.5
PrimoHoagies,4.5
J & R’s Pizzeria,4.5
Pizza Star,4.5
Ba-Da-Bing BBQ,4.5
Tomato Joes Pizzeria,4.5
Thunderhead pizza,4.5
Gaudiello's Italian Hoagies,4.5
Nor-Joe Imports,4.5
P’sghetti’s,4.5
"A Tutti, Ristorante Italiano",4.5
Amore! Italian Kitchen,4.5
Parmigiana,4.5
Trattoria Pasquale,4.5
Rosalie,4.5
Santoro's Pizzeria,4.5
Vivianos Festa Italiano,4.5
Cucina Maria,4.5
Pizzeataly,4.5
La Terrazza Ristorante Italiano,4.5
Adriana’s On The Hill,4.5
Dominick's Pizzeria and Restaurant,4.5
Pitruco Pizza Franklin's Table,4.5
Joe's Pizza and Pasta,4.5
Il Ghiottone,4.5
Bettina,4.5
The Victor Cafe,4.5
Sea Fire,4.5
Corropolese Bakery & Deli,4.5
The Angelo Pizza,4.5
Mare Monte,4.5
Decaro's,4.5
Acqua e Farina,4.5
Truffles,4.5
Burrata,4.5
Italian Touch,4.5
Posto Sano Foods,4.5
Lil Dom's Pizzeria,4.5
Trattoria Moma,4.5
Roberto's Italian Restaurant,4.5
Charlie Gitto's On the Hill,4.5
Convivio Italian Artisan Cuisine,4.5
Andrea Trattoria,4.5
Cafe Pomodoro,4.5
Caruso Ristorante Italiano,4.5
Franco & Giuseppe Cucina Italiana,4.5
Burrata Havertown,4.5
Chrysalis,4.5
Favoloso,4.5
Angelina's,4.5
Briglia's Tavern,4.5
Bellisimo's Pizza,4.5
Fiore Fine Foods,4.5
Corner Bistro,4.5
Trattoria Carina,4.5
Happy Italian Pizzeria,4.0
Capri Pizza,4.0
Poppy's Pizzeria & Ristorante,4.0
Rosso Pizzeria,4.0
Massa's Town & Country,4.0
Tony's,4.0
The Laughing Cat,4.0
Verducci's Trattoria Pizzeria,4.0
DiFabio's Market & Tap,4.0
Sages West Bay Bistro,4.0
Angelina's Italian Bistro,4.0
II Brother's Pizza & Restaurant,4.0
Frankie Toccos Pizzeria,4.0
E Milano's Pizza House,4.0
Eatalia II,4.0
Mimi Blue Meatballs,4.0
Obie's Pizza,4.0
Marlene Mangia Bene,4.0
Core De Roma,4.0
Iavarone's Steakhouse & Italian Grill,4.0
Shapardo's Ristorante,4.0
Potts & Penn Family Dinner,4.0
Sorrentino's Downtown,4.0
Salute Ristorante,4.0
Paul Revere Pizza House,4.0
Carmen's Italian Restaurant & Bar,4.0
Stefano's,4.0
L'angolo-West,4.0
Guinto's Pizzeria & Italian Restaurant,4.0
Giordano's,4.0
Nunzio Ristorante Rustico,4.0
Cucina Forte,4.0
PrimoHoagies,4.0
Randolfi's,4.0
Buco Pizzeria + Vino Bar,4.0
LoRusso's Cucina,4.0
Gyros Pizza,4.0
Buona Ristorante,4.0
Ristorante Il Melograno,4.0
Catalina Craft Pizza,4.0
Mandola's Italian Kitchen,4.0
Frederico's,4.0
By George! Pizza Pasta & Cheesesteaks,4.0
Fazoli's,4.0
Bella's Italian Café,4.0
Casa Mia,4.0
Brixx Wood Fired Pizza,4.0
Forest Hills Brick Oven Pizza,4.0
Buona Pizza,4.0
Luciano's Trattoria,4.0
Sonny's Italian Deli,4.0
Ernesto's 1521 Cafe,4.0
Pan Y Vino,4.0
Basil Garden Pizza - Brentwood,4.0
La Vecchia Italian Restaurant,4.0
Proof Artisanal Pizza & Pasta,4.0
Matt & Marie's,4.0
Bistecca Italian Steakhouse Wine Bar,4.0
That's Amore,4.0
The QUICK FIXX,4.0
CD Roma Restaurant,4.0
Pizza Perfect Bellevue,4.0
Reginelli's Pizzeria,4.0
D'amore Deli,4.0
Bona Cucina,4.0
Chris' Pizza Village,4.0
Puccini's Pizza Pasta-Carmel,4.0
La Mensa,4.0
PrimoHoagies,4.0
La Polpetta,4.0
Trattoria Pina,4.0
La Trattoria Italian Restaurant,4.0
Zoey's Pizzeria,4.0
Bacco Centro,4.0
Pizzeria Stella,4.0
Pizzava,4.0
Tosco's Restaurant,4.0
Adriana's Little Italy,4.0
The Revere Room,4.0
Ristorante Mezza Luna,4.0
Caffe Italia,4.0
Bellacino's Pizza & Grinders,4.0
il Tavolo Trattoria,4.0
Malone's Back Room Cafe,4.0
Violino Ristorante,4.0
Centanni Pizza & Italian Grill,4.0
Di Paolo's Italian Ristorante,4.0
Noble Crust,4.0
The Mill,4.0
Casa Cosenza,4.0
Cibare Italian Kitchen,4.0
Trinacria Ristorante,4.0
Joe's Pizzeria,4.0
Uncle Frank's Italian Restaurant & NY Pizza,4.0
Casanova Italian Restaurant,4.0
Matteo's Ristorante Italiano,4.0
Little Nonna's,4.0
Spitalieri's Italiano Ristorante,4.0
Bazil's To Go,4.0
Avalon Restaurant,4.0
Petrini's Italian Restaurant - Santa Barbara,4.0
La Casa Della Pasta,4.0
Il Fiore Restaurant,4.0
Armani's,4.0
Ristorante Gennaro,4.0
"Frammi, American Grille & Italian Food",4.0
Big Mike's Restaurant and Pizza,4.0
Pomodoro Pizza,4.0
Original Pizza,4.0
La Fourno Ristorante Trattoria,4.0
Joto's Pizza - Belcher,4.0
Un Caffe' Italian Bistro,4.0
Marinas Pizza & Pasta,4.0
Vincenzo's Grill,4.0
Little Anthony's Pizza & Grille,4.0
Fresco Pizza & Grill,4.0
Papa John's Pizza,4.0
Old Spaghetti Factory,4.0
Casanova's Kitchen,4.0
Reginelli's Pizzeria,4.0
PrimoHoagies,4.0
Allegro Italian Kitchen,4.0
Amici Italian Eatery,4.0
Bravo Pizza,4.0
Via Veneto Pizza,4.0
Carrillo Dining Commons,4.0
Gino's NY Style Pizza,4.0
La Dolce Vita,4.0
Francesco's,4.0
Mirko Pasta,4.0
Bernini Restaurant,4.0
Ristorante Aida,4.0
Mr. Ed's Oyster Bar - St Charles Ave,4.0
Caruso Brick Oven Trattoria,4.0
Ricci's Hoagies,4.0
Red Gravy,4.0
Luciano's,4.0
Regina Margherita,4.0
Amelia,4.0
Italian Family Pizzeria,4.0
Matteo Trattoria & Pizzeria,4.0
Trattoria Il Mulino,4.0
Ripe Tomato Pizza,4.0
OP Italian,4.0
Allegria Italiana,4.0
III Illiano's Pizza,4.0
Ciao Restaurant Bar & Grill,4.0
Pat Bombino's,4.0
Jake's on Greentree,4.0
Sociale Italian Tapas & Pizza Bar,4.0
Anthony's Coal Fired Pizza,4.0
La Posata Ristorante,4.0
La Locanda Del Ghiottone,4.0
Jersey's Tomato Pies and Bistro,4.0
Ludovico's,4.0
Porano Pasta,4.0
Pasta Fazool,4.0
Piccolo Mondo Italian Restaurant,4.0
Anthony's Coal Fired Pizza,4.0
Valentino's Bistro,4.0
Frank & Helen's Pizzeria,4.0
Pasta Pomodoro,4.0
"CIRO Italian Bakery Cafè, Pizzeria and Restaurant",4.0
Louisiana Pizza Kitchen,4.0
Mia Sorella,4.0
Freshies Pizza & Grill,4.0
Il Pittore,4.0
Sarappos Pizza,4.0
Cibo Bistro,4.0
Pizza Pub - Bar,4.0
Bacio,4.0
Ulivo,4.0
Fausto's Bistro,4.0
Montesini Pizza,4.0
Dimartino's Famous New Orleans Muffulettas,4.0
Mannino's Manayunk,4.0
Fourno Pizza & Grill,4.0
Bruno’s Pizzeria,4.0
Peggs Restaurant on the Boulevard,4.0
Giovanni's Kitchen,4.0
La Pasta Bistro,4.0
G&G Pizza Eatery,4.0
Dolce Vita,4.0
Annabella's Italian Restaurant,4.0
Rocco's Pizza Restaurant,4.0
Cipresso Seminole Hard Rock  - Tampa,4.0
Trattoria San Nicola,4.0
Cafe Lombardi's,4.0
Gio's Pizza Rustica,4.0
BZ's Pizza and Italian Kitchen,4.0
Classic Spaghetti Western Steakhouse,4.0
Vero Amore - Swan,4.0
Francos,4.0
Benny's Brick Oven Pizzeria,4.0
Leonardo's Pizza,4.0
P&S Ravioli Company,4.0
Ristorante Castello,4.0
Presto Pasta,4.0
La Cucina Italian Eatery,4.0
Portofino's Italian Kitchen,4.0
Mario & Franks IV,4.0
Pomodoro's Pasta & Subs,4.0
Monte Bello Pizzeria,4.0
Pomodoro Pizza & More,4.0
Vesuvio Ristorante,4.0
From The Boot,4.0
Piezanos Rustic Pizza and Wine,4.0
Vincente's Restaurant,4.0
Tony's Pizza & Italian Restaurant,4.0
Res Ipsa Cafe,4.0
NY Giant Pizza,4.0
Ristorante Verona,4.0
JC's Deli,4.0
Nello's Restaurant,4.0
Pizzeria Pesto,4.0
Mama Nita's,4.0
Villaggio's Italian Restaurant,4.0
True NY Pizza,4.0
Giovanni’s Pizzeria & Italian Restaurant,4.0
Massimo's Pizza,4.0
cucina di pirone,4.0
ParmaJohn's,4.0
North Italia - Nashville,4.0
Bella Vita Pizzeria,4.0
Tornetta's Pizzeria,4.0
Pellerito's Pizza,4.0
Edera Italian Eatery,4.0
Gratzzi Italian Grille,4.0
Moto Cucina + Enoteca,4.0
Caffe Luciano's,4.0
Uva,4.0
Eleven 79,4.0
Cotoletta Fitler Square,4.0
Fox's Pizza Den,4.0
Roma Pizza & Pasta,4.0
Non Solo Pasta,4.0
Sal Vito Pizza,4.0
Amici Milano,4.0
Max's Restaurant & Cucina,4.0
Two Cousins Pizzeria,4.0
Da Vinci Ristorante,4.0
Pierino's Ristorante Italiano,4.0
Jet's Pizza,4.0
Amore Mio,4.0
Sardina's Italian Bistro,4.0
Dry River Company,4.0
Villa Barone,4.0
Vince & Tony's Italian Restaurant,4.0
Tommy's Cuisine,4.0
Catelli Ristorante & Caffe,4.0
DiBella's Subs,4.0
Forno Pizzeria & Grille,4.0
MIZZA,4.0
Simpatico Italian BYOB,4.0
Cafe Riviera,4.0
Trattoria Branica,4.0
Lauro Ristorante,4.0
Villa Di Roma,4.0
Ristorante Attilio,4.0
Mirabella Italian Restaurant,4.0
Due Lune Cucina,4.0
The White Stallion Bistro,4.0
From The Boot,4.0
La Vita Pizzeria,4.0
The Shop Pizzeria & Market,4.0
Pica's Restaurant of Upper Darby,4.0
Metro Italian Family Restaurant & Grill,4.0
Donatello Restaurant,4.0
Deluxe Italian Bakery,4.0
Boston Pizza,4.0
Nico's Pizza,4.0
Bianco,4.0
Casa Ludovico,4.0
Trattoria Rosa Bianca,4.0
Anthony's Coal Fired Pizza,4.0
Amici Pizza II,4.0
Gusto Osteria,4.0
Adolfo's,4.0
Marco's Pizza,4.0
The Crazy Italian,4.0
Domani Star,4.0
Portobello Cafe,4.0
Giovanni's Pizza,4.0
Homemade,4.0
Rustica,4.0
Knead Dough Pizzeria,4.0
Fireside Pizza Cafe,4.0
Mama Gustos 314,4.0
Ciao,4.0
Fieni's Ristorante,4.0
DiPaolo's Red Lion Inn,4.0
DePalma's,4.0
Fury's Restaurant,4.0
Hidden Pizza,4.0
Pizza Gusto,4.0
Roman Forum,4.0
Zio Peppe,4.0
Via Roma Pizzeria,4.0
La Fuente Pizzateria,4.0
Dominick's Side Door Pub,4.0
Caffe Galleria,4.0
Meatballs Italian Grill,4.0
St Anthony's Restaurant,4.0
Zona 78,4.0
Bro's Pizzeria & Bar,4.0
Sugo's Spaghetteria,4.0
Laura's 2 Pizzeria,4.0
Vinny's Pizzarama,4.0
Domenica,4.0
Pizza Land,4.0
Sotto,4.0
Jet's Pizza,4.0
Noir Restaurant & Bar,4.0
Aramingo's Best Pizza,4.0
Cafe Riviera,4.0
Little Dom's Seafood,4.0
Rustic Grille,4.0
Cucina Pazzo,4.0
Bia Maria's,4.0
Argento's Italian Bistro,4.0
Amico's New York Pizza,4.0
Pasta Brioni,4.0
Bomb Bomb,4.0
Pane E Vino,4.0
Olio E Limone Ristorante,4.0
Mona Lisa,4.0
Grassi's Ristorante & Deli,4.0
Bella Vista,4.0
Hungry Howie's Pizza & Subs,4.0
Macaroni's Restaurant,4.0
Broadmoor Restaurant,4.0
Trios Tomato Pie,4.0
Tony's Ybor Restaurant,4.0
Massa's,4.0
Luberto's Brickoven Pizza,4.0
Nomad Roman Pizza,4.0
Little Vic's,4.0
TreVi,4.0
Dolce Vita Pizzeria,4.0
Del Rose Cafe,4.0
The Kitchen Consigliere,4.0
Di Bruno Bros.,4.0
LaScala's Fire,4.0
220 East,3.5
Marcos On Main,3.5
Antney's Grub,3.5
Amereno's Little Italy,3.5
Olive Garden Italian Restaurant,3.5
Casselli's Ristorante,3.5
Di Bruno's Pizza,3.5
Sal's Famous Pizzeria,3.5
Mannino's Family Restaurant,3.5
Papa Guido's Pizzeria & Beer,3.5
Pizzicato,3.5
Sbarro,3.5
Massimo's Cucina Italiana,3.5
Ristorante Mamma Maria's,3.5
Manny's Sicilia Pizza,3.5
Pasiano's,3.5
Gracies,3.5
V&M Bistro,3.5
Giancarlo Deli & Pizzeria,3.5
Bill Gianino's Restaurant,3.5
Alessandro's Wood Fired Italian & Bar,3.5
The Original Papa's Pizza,3.5
Ragazzi Northern Italian Restaurant,3.5
Hosteria Da Elio,3.5
Ditali's Pizza Cafe,3.5
Piccolina Toscana,3.5
Nephew's Ristorante,3.5
La Verona Restaurant,3.5
Ristorante La Buca,3.5
Cafe Fresca,3.5
Cacia's Bakery - Cherry Hill,3.5
Titos Italian,3.5
Fire N Fresh,3.5
Sorella Rose Bar & Grille,3.5
Mamma Mias,3.5
Milano Inn,3.5
Nitty's Tavern,3.5
Anthony's In the Catalinas Restaurant,3.5
Carrabba's Italian Grill,3.5
Carrabba's Italian Grill,3.5
Mel's International,3.5
Anthony's Coal Fired Pizza,3.5
Brazie's Italian Restaurant,3.5
Jet's Pizza,3.5
Mangia Italiano,3.5
Big Cheese Pizza,3.5
Carrabba's Italian Grill,3.5
Hill Top Pizza,3.5
Grille 54,3.5
San Vito Italian Restaurant & Pizzeria,3.5
Stella Pizzeria & Restaurant,3.5
Tasty's  Chicago Grill,3.5
Longhitano's Pizza,3.5
Divine Pizza,3.5
Casa Prego,3.5
Lehman's Tavern,3.5
Oregano's,3.5
"Ciconte's Italia Pizzeria, West Deptford",3.5
Nova Trattoria,3.5
Joe's New York Style Pizzeria & Restaurant,3.5
Il Gattopardo,3.5
GG Italian,3.5
Barra Rossa Ristorante,3.5
Noi,3.5
La Tavola,3.5
Napoli's Pizza II,3.5
Villa Barolo Ristorante and Wine Bar,3.5
GOODFELLA'S Brick Oven Pizza & Pasta Restaurant,3.5
California Pizza,3.5
Finizio's Italian Eatery & Pizzeria,3.5
Abruzzo Italian Bistro,3.5
Giordano's,3.5
Avalon Bistro,3.5
La Crema Caffé,3.5
Grillerz,3.5
Joey B's On The Hill,3.5
Frank's Pizza & Restaurant,3.5
Sal's Famous Pizzeria,3.5
Trattoria Tiramisu,3.5
Mauricio's Pizzeria,3.5
Piazza Gavi,3.5
Maggiano's Little Italy,3.5
Rick's Restaurant,3.5
Upper Crust Pizza & Italian Restaurant,3.5
Fortunatos Pizza Station,3.5
Kemoll's Chophouse,3.5
Rizzo's Italian Restaurant,3.5
Caputo's Pizzeria,3.5
Campitiello's Restaurant & Pizzeria,3.5
Sergio's Restaurant & Pizzeria,3.5
Mercato Ristorante and Bar,3.5
The Old Spaghetti Factory,3.5
Bosco's Italian To Go,3.5
Vita Bella,3.5
Carrabba's Italian Grill,3.5
La Casa Di Lucias,3.5
900 Degrees New York Pizza,3.5
La Viola Ovest,3.5
Augustino's Italian Restaraunt,3.5
Paisano's Pizza N Pasta,3.5
Giovanni's On the Hill,3.5
Mr Ed's Restaurant-Kenner,3.5
Brazzo Pizza,3.5
Fresh Betty Spaghetti,3.5
The Pasta House,3.5
Allegria Italian Restaurant,3.5
Gaetano's the Original,3.5
Luigis Pizzarama,3.5
Crespo's Fratellis Pizzeria,3.5
Westchase Pizza and Pasta Co,3.5
Tony Roni's - Bala Cynwyd,3.5
Route 352 Diner,3.5
Da Baldo's Trattoria,3.5
Carrabba's Italian Grill,3.5
Vito's Pizza N' Sub Shop,3.5
Waterlillies,3.5
Brick Oven Cafe,3.5
Gemelli,3.5
So Italian,3.5
Tiramisu,3.5
Gavi Italian Restaurant,3.5
Osteria,3.5
Carrabba's Italian Grill,3.5
Rosita’s Pizza & Restaurant,3.5
Montesini Brick Oven Pizzeria & Restaurant,3.5
Da Giuseppe Trattoria,3.5
Moscato's Bella Cucina,3.5
Fasageo's 2 Italian Restaurant & Pizza,3.5
Liuzza's Restaurant & Bar,3.5
Leila's Trattoria,3.5
Santucci's Original Square Pizza,3.5
Amis Trattoria,3.5
Papa Vito's Pizza - West Belleville,3.5
Bella Aquila Restaurant,3.5
PrimoHoagies,3.5
PrimoHoagies,3.5
Taormina's Pizzeria & Trattoria,3.5
Trent City Pizzeria,3.5
Olive Garden Italian Restaurant,3.5
V & S Pizzeria,3.5
Tony's Pizza & Pasta,3.5
Peter's Pizza and Deli,3.5
BRAVO! Cucina Italiana,3.5
Roman Delight,3.5
Dolce Pizza,3.5
Ascolese's,3.5
Cafe Michelangelo,3.5
Mama Mia's Italian Restaurant,3.5
Cafe Scalessas,3.5
Vincenzo's Ristorante,3.5
Giacomo's Restaurant,3.5
Emiliano's Pizza 2,3.5
Mrs. Robino's Restaurant,3.5
Nonna's By So Italian,3.5
Medora's Mecca,3.5
Bria Bistro,3.5
Corner Bakery,3.5
Olive Garden Italian Restaurant,3.5
Nino's Pizza,3.5
Tony Angello's Restaurant,3.5
Lonzalos Pizzeria & Restaurant,3.5
Rizzo's,3.5
La Viola,3.5
Salento,3.5
Villa Verde Cafe' Ristorante Italiano,3.5
Pizza Wings Steaks & Things,3.5
Pete's Pizza & Italian Grill,3.5
Hearth Kitchen,3.5
Gatehouse ,3.5
Carrabba's Italian Grill,3.5
Nick & Elena's Pizzeria,3.5
Bono's Famous Chicago Style Hotdogs & Subs,3.5
Pepperoncini Sotto Restaurant & Bar,3.5
Bogey's Sewell,3.5
Via Napoli,3.5
Slice,3.5
Mark Anthony Paisano's Pizza & Catering,3.5
Lamberti's Cucina,3.5
Otto by Polpo,3.5
Limoncello Italian Grill,3.5
Mineo's Pizza & Wings,3.5
Enzo's Italian Eatery,3.5
Pizza Plaza,3.5
Guillermo's Italian Cuisine,3.5
Jet's Pizza,3.5
Paul Mineo's Trattoria,3.5
Lawerence Pizza & Restaurant,3.5
Fratelli Italian Restaurant & Bar,3.5
Carrabba's Italian Grill,3.5
Olive Garden Italian Restaurant,3.5
Sabatino's Grill,3.5
Mangia Italian Restaurant,3.5
Pizzarella Grille,3.5
Crust N Fire,3.5
Botto’s Italian Line Restaurant,3.5
Bella Rossa,3.5
Bella Cucina Pizzeria,3.5
A Slice Of New York,3.5
Olive Garden Italian Restaurant,3.5
312 Pizza Company,3.5
Barefoot Contessa,3.5
Pizza Hut,3.5
Pascal's Manale,3.5
Sunset Bistro,3.5
Mad Tomato Italian Kitchen,3.5
Seasons Pizza,3.5
Roselli's Pizza,3.5
Salvo's Pizza,3.5
Chiccarine's Restaurant,3.5
Treno Pizza Bar,3.5
Bartolino's Restaurant,3.5
PrimoHoagies,3.5
Cibo Italiano Ristorante,3.5
Fairmount Pizza and Grill,3.5
La Bella Eva,3.5
Gigi's Italian Restaurant,3.5
Domino's Pizza,3.5
Cafe Diblasi,3.5
Genova Pizza,3.5
Mandola's Italian Kitchen,3.5
Angelo's Pizza,3.5
Oregano's,3.5
Pamfilios,3.5
Fazoli's,3.5
Carrabba's Italian Grill,3.5
Village Pizza,3.5
Piero's Restaurant,3.5
Roberto Cafe,3.5
"MacKenzie River Pizza, Grill & Pub",3.5
Buca di Beppo Italian Restaurant,3.5
Mr Ed's Oyster Bar - Metairie,3.5
Piccolo Trattoria,3.5
Cafe Roma,3.5
Jet's Pizza,3.5
Maggiano's Little Italy,3.5
Pat's Pizza & Bistro,3.5
The Italian Place,3.5
Sorrentino's South,3.5
Ristorante Da Piero,3.5
Rizzuto's Pizzeria,3.5
Caffè Sorrentino,3.5
Marly's Byo,3.5
Romarco's,3.5
Fenice Creolo,3.5
Bar Italia Ristorante,3.5
San Remo's Pizzeria & Restaurant,3.5
Luciano's,3.5
La Madrina Pizzeria,3.5
Amici,3.5
"Arosso, A Touch of Sicily",3.5
Radice,3.5
Mannino's Pizzaria & Italian Eatery,3.5
Bravos,3.5
Bacco Italian Restaurant,3.5
Porta Via Ristorante e Bar,3.5
Nick & Joe's Pizzeria,3.5
Vincents Pizza,3.5
Walnut Street Supper Club,3.5
Via Cibo,3.5
New York New York Pizza,3.5
Spasso Italian Grill,3.5
Pina's Pizza,3.5
Daiva's Grille,3.5
Joanie's To Go,3.5
Lorenzo's Ristorante,3.5
Super Fratelli's Pizza,3.5
Pizza Hut,3.5
Baby Luna,3.5
CDB's Southside,3.5
PrimoHoagies,3.5
Mamma Mia Trattoria,3.5
HG Coal Fired Pizza - Warrington,3.5
Affamatos,3.5
Puccini's Pizza Pasta-Oaklandon,3.5
Reginelli's Pizzeria - Closed,3.5
Caruso's,3.5
Sicilian Pasta Kitchen South,3.5
Ava Restaurant,3.5
Ralphs Italian Restaurant,3.5
Dominic's Italian Grille,3.5
Porcini,3.5
Tre Scalini Ristorante,3.5
Hungry Howie's Pizza & Subs,3.5
Pizza Hut,3.0
Al Dente Italiana,3.0
Agio,3.0
Johnnie's Italian Specialties,3.0
Pizza City,3.0
Boston Pizza,3.0
La Vita's Pizzeria,3.0
Domino's Pizza,3.0
Gianino's Restaurant & Bar,3.0
A Taste Of New York,3.0
L'Oca Italian Bistro,3.0
Pats Select Pizza & Grill,3.0
Bavaro's Pizza Napoletana and Pastaria,3.0
1000 Degrees Neapolitan Pizzeria,3.0
Pizza Hut,3.0
Ciconte's Italia Pizza,3.0
Pizza Hut,3.0
PrimoHoagies,3.0
Pasquales,3.0
Cafe Mezzanotte,3.0
Seasons Pizza,3.0
Pizza Hut,3.0
PrimoHoagies,3.0
PrimoHoagies,3.0
Nu Yalk Pizza,3.0
Hummingbird Caribbean Bistro Cafe,3.0
Carrabba's Italian Grill,3.0
Pizza Villa,3.0
Joe Italiano's Maplewood,3.0
Cooper's Legendary American Pub,3.0
Joe Boccardi's Italian Market,3.0
Jet's Pizza,3.0
Marcos Pizza,3.0
Fresco Pizza Grill,3.0
Roma Pizza & Pasta - Inglewood East Nashville,3.0
Salvatore's Bistro & Brick Oven Pizza,3.0
Angelo’s,3.0
Gianfranco Pizza Rustica,3.0
Cutillo's Restaurant,3.0
Bellacino's Pizza & Grinders,3.0
Mama's Famous Pizza & Heros,3.0
Balsamo's Pizza and Beer,3.0
Pizza Hut,3.0
Maple Cafe,3.0
Bertucci's Italian Restaurant,3.0
PrimoHoagies,3.0
Taste Of Italy Gelateria & Cafe,3.0
Fazoli's,3.0
Ponticello's Restaurant,3.0
IL Terrazzo,3.0
DeAnna's Restaurant,3.0
BRAVO! Cucina Italiana,3.0
Germantown Style Pizza,3.0
Bertucci's Italian Restaurant,3.0
Carrabba's Italian Grill,3.0
Olive Garden Italian Restaurant,3.0
Pranzo,3.0
Pesce Ristorante,3.0
Bianchi's Italian,3.0
The Pasta House Co.,3.0
Fuzio,3.0
Pat's Pizzeria Glen Mills,3.0
Vivo Ristorante,3.0
Valentino's Restaurant,3.0
Pizza Village tomato Pie,3.0
Grappa Cafe,3.0
Towne House Pizza & Restaurant,3.0
Kennett Pizza and Pasta,3.0
Best NY Pizza,3.0
Tommy's Italian Delight,3.0
Best NY Pizza,3.0
Cafe San Pietro,3.0
Humble Pie,3.0
Pizza Hut,3.0
Pomodoro Restaurant,3.0
Little Caesar's Pizza,3.0
Toscana to Go,3.0
Hungry Howie's Pizza & Subs,3.0
Pizza Hut,3.0
Francos Tomato Pies,3.0
Campanella's Italian Restaurant & Pizza,3.0
Fazoli's,3.0
Domino's Pizza,3.0
Amici's Italian Restaurant,3.0
La Gra Italian Tapas,3.0
Pizza Hut,3.0
Pizza Hut,3.0
Jarrettown Hotel Italian Restaurant,3.0
Amici's Deli,3.0
Pasta House,3.0
Rimedio,3.0
Pizza Hut,3.0
Trattoria Alla Costiera,3.0
Santi Pizza,3.0
Antonio's Pasta Grille,3.0
Villa Rosa,3.0
Cafe Alessio,3.0
Racanelli's,3.0
Monical's Pizza,3.0
Italian Delight,3.0
Romano's Macaroni Grill,3.0
La Terrazza Ristorante Italiano,3.0
That's Aroma,3.0
Olive Garden Italian Restaurant,3.0
Angelo's Pizza,3.0
Fellini Cafe Chadds Ford,3.0
The Blue Dolphin Restaurant,3.0
Nashville Pizza Company,3.0
Meglio's,3.0
Buca di Beppo Italian Restaurant,3.0
