name,stars
Bawarchi,3.5
Mood Indian Restaurant,3.5
Monsoon Fine Indian Cuisine,3.5
Jalsa,3.5
Tiffin Bryn Mawr,3.5
New India's Kitchen,3.5
Bangles Indian Cuisine,3.5
Biryani Bowl,3.5
Mirch Masasla,3.5
Tandoor & Tikka,3.5
Arusuvai at Norristown,3.5
Deeya Indian Cuisine,3.5
Chennai Corner,3.5
Mint Indian Cuisine,3.5
Bawarchi Biryanis,3.5
India Palace,3.5
Daawat,3.5
Marwar Mirchi,3.5
India Diner,3.5
Biryani House/ Suhel's Kitchen,3.5
JAS Himalayan,3.5
Taste of India,3.5
Deep Indian Cuisine,3.5
Zaikka Indian Grill,3.5
India's Rasoi,3.5
Friends Indian Restaurant and Sweets,3.5
Taj Indian Cuisine,3.5
Ateethi,3.5
India Grille,3.5
Aapna Meat Sweets Dosa,3.0
The Great Indian Factory,3.0
House Of Biryani's And Kebab's,3.0
Paradise Biryani Pointe,3.0
Biryani Bowl -Tampa,3.0
Remedy Café,3.0
Madras Indian Cuisine,3.0
Tandori,3.0
Bawarchi Biryani Point,3.0
Salt N Pepper,3.0
Indian Hut,3.0
Tiffin-Etc,3.0
Dhaba Indy Indian Food Truck,3.0
Persis Indian Grill,3.0
Shagun Palace Exton,3.0
Mazza,3.0
Pind Punjab,3.0
House of biryani's & Kebabs,3.0
All India Cafe,3.0
Bawarchi Indian Cuisine Restaurant,3.0
Taste of India,3.0
Ruchi Indian Cuisine,3.0
Curries & More,3.0
Aroma Grill and Bar,3.0
Tabla Indian Cuisine,3.0
Cafe Spice,3.0
Mantra Indian Cuisine,2.5
New Moghul,2.5
Chatkharay Indian and Pakistani Grill,2.5
Halal China Express,2.5
Adda - Indian Grill,2.5
Blue Taj Restaurant,2.5
Royal India Spice Market,2.5
Kathir Food Experience,2.5
Greater India,2.5
Tarka Indian,2.5
Royal Orchid,2.5
Suraj Imports,2.5
The Taste of India,2.5
International Halal,2.5
Bombay Garden,2.5
New Bombay Grill,2.5
Hyderabad Palace,2.5
Curriez Indian Cuisine,2.0
Masala Wok,2.0
Samosa Deb,2.0
