name,stars
Fiesta Azteca,4.0
Capital Tacos,4.0
Nueva Cantina,4.0
Tacos El Rey #2,4.0
Kika's Kitchen,4.0
Los Compadres,4.0
Lakeside Bar & Grill,4.0
Los Mariachis,4.0
Tacos Joint,4.0
El Centenario,4.0
Taqueria Rincon Alteno,4.0
El Cuscatleco,4.0
Mi Nidito Restaurant,4.0
Carisma Restaurante,4.0
St Mary's Mexican Food,4.0
Club 21,4.0
Don Chile Mexican Restaurant,4.0
Rey Azteca,4.0
Super Cuca's Taqueria,4.0
Moctezuma Restaurant,4.0
La Catrina,4.0
Tucson Tamale,4.0
El Metate Auténtico Mexicán Restaurant,4.0
Pi Pizzeria and ¡RICO! Mexican,4.0
Rudy's Restaurant No 1,4.0
La Cocinita,4.0
Casa México,4.0
El Toro Cantina,4.0
Papa Locos,4.0
La Virgen De Las Nieves,4.0
Michoacana Grill,4.0
Teresa's Mesa,4.0
Taqueria Atexquita,4.0
Carlota's Authentic Mexican Cuisine,4.0
Candelaria's Mexican Food,4.0
Casa Grande Mexican Restaurant & Cantina,4.0
Pollo Alegre 2,4.0
Mariscos Chihuahua,4.0
El Burro Loco,4.0
Tequila's,4.0
Chile Y Limón,4.0
Three Brothers Grill,4.0
Francisco's De Noche,4.0
Hectorito Restaurante,4.0
La Olla Mexican Cafe,4.0
La Guera Mexican Grill,4.0
The Natural Cafe,4.0
La Salsa,4.0
El Comalito,4.0
Tijuana Flats,4.0
El Gordo,4.0
El Mexiquense,4.0
Azteca Mexican Restaurant,4.0
Mexico Lindo,4.0
B-Unos,4.0
El Zarape Mexican Restaurant,4.0
Taqueria Hernandez,4.0
La Hacienda Mexican Restaurant,4.0
Percheron,4.0
Las Bugambilias,4.0
Reyes Market,4.0
La Hacienda Mexicana,4.0
Juan's Mexican Grill,4.0
Quetzally,4.0
San José Mexican Restaurant,4.0
El Limon - Paoli,4.0
Cathy's Kitchen,4.0
Jackass Burrito,4.0
Loco Pez,4.0
El Noa Noa Mexican Store,4.0
Taqueria Del Sol,4.0
Ana's Mexican Restaurant,4.0
Casa Fiesta,4.0
El Taquito,4.0
Riviera Maya Restaurant,4.0
Lolita,4.0
Guacamayas,4.0
La Providencia Mexican Restaurant,4.0
Man vs Fries,4.0
Tortuga's Tacos & Tortas,4.0
Lolita’s Tacos,4.0
Los Amigos,4.0
Palapa,4.0
Agave Mexican Cuisine,4.0
The Happy Taco,4.0
La Hacienda Mexican Restaurant,4.0
El Ranchero Mexican Grill and Bar,4.0
Habanero Mexican Restaurant,4.0
Carmelita's Taqueria,4.0
Animo Juice,4.0
Xilo Mexican,4.0
Tequilas Restaurant,4.0
Mr. Baja Fish,4.0
Iguana's Mexican Restaurant,4.0
Acapulco Tropical,4.0
Cantina Feliz,4.0
Burrito Bandito,4.0
Provecho Mexican Grill,4.0
Lolis Mexican Cravings,4.0
Breakfast 96 & Tacos,4.0
Jose's Mexican Restaurant,4.0
Lunch Box,4.0
Los Patios,4.0
Gigi's Mexican Peruvian Fusion,4.0
Nitallys ThaiMex,4.0
Boulevard BBQ and Fixins,4.0
El Gigante Taqueria,4.0
El Paso Mexican Restaurant,4.0
Lil Gio's Taqueria,4.0
Las Fuentes,4.0
Chile Verde Authentic Mexican Food,4.0
Tortas El Guero,4.0
Honest Tom's,4.0
Tacos A La Diabla,4.0
Tacos Lopez,4.0
Taco's To Go,4.0
Capital Tacos,4.0
Seis Kitchen,4.0
Adobe Cafe,4.0
El Abuelo Mexican Restaurant ,4.0
Luna Y Sol Mexican Restaurant,4.0
La Poblanita Mexican Bar,4.0
Tacos and Brews,4.0
Taqueria Puebla,4.0
Nada,4.0
Tacos Y Mariscos Lopez,4.0
Tortillaria Mexican Kitchen,4.0
Mexi Mac's,4.0
Jalapeños Grill &' Bar,4.0
Gardunos Mexican Restaurant,4.0
Taqueria El Mariachi,4.0
Juanita's Mexican Cuisine,4.0
El Sitio,4.0
Corona Village,4.0
Restaurante El Mariachi,4.0
Mission Taco Joint - Historic Soulard,4.0
El Mojito Mexican Restaurant,4.0
Mami's Tamales,4.0
Encanto Mexicano Restaurant,4.0
El Zarape,4.0
El Limon - Royersford,4.0
Andrade's Restaurante Mexicano,4.0
El Lago Mexican Restaurant,4.0
The Tortilla Factory Mexican Grill,4.0
Guadalajara Grill Mexican Restaurant,4.0
Loco Mexican Restaurant & Cantina,4.0
Taqueria El Pastorcito,4.0
El Fogon Tacos & Grill,4.0
Rosewood Tex-Mex,4.0
Que Chula Es Puebla,4.0
Jalapenos Grill 2,4.0
Larry's Family Restaurant,4.0
Tijuana Flats,4.0
Los Machetes Authentic Mexican Restaurant,4.0
Lolita,4.0
Mexcla,4.0
El Gato Negro,4.0
Diablo's Pizzas,4.0
Tortas Guicho Dominguez y El Cubanito,4.0
El Jarocho,4.0
Birrieria Guadalajara,4.0
Mr. Burrito Fresh,4.0
Tomacco Taco,4.0
Chido,4.0
Luceros's,4.0
The Chuck Wagon,4.0
Taqueria La Pasadita,4.0
Taqueria Nueva Vida,4.0
Tiki Tolteca,4.0
El Taco,4.0
Taqueria Aguilar Food Truck,4.0
La Fonda Mexican Restaurant & Bar,4.0
Las Brasas Mexican Grill,4.0
Xochimex Cantina Grill,4.0
Hidalgo's,4.0
Taqueria La Esquina,4.0
Urban Eats Grill & Cantina,4.0
Acapulco,4.0
Los Magueyes Mexican Grill,4.0
Taco Bar,4.0
Banelly Taqueria,4.0
El Maguey Mexican Restaurant,4.0
Burritos Grill Chalmette,4.0
Asadero y Taqueria Sonora,4.0
Perdigon El Sabor,4.0
La Hacienda,4.0
Poco & Mom's,4.0
SOL Restaurant,4.0
Purple Cactus,4.0
Mari Chuy’s - Sparks,4.0
Tres Gauchos,4.0
Sonoran Delights,4.0
Birreria Ocotlan,4.0
Gordito's Tacos,4.0
Los Amigos Dos,4.0
Perfectos,4.0
La Chancla,4.0
St Pete Taco Lady,4.0
Fresh Mex,4.0
Cielito Lindo,4.0
Mi Tierra,4.0
Pancho's Place,4.0
Pancheros Mexican Grill,3.5
Zivaz Mexican Bistro,3.5
El Zocalo,3.5
Abel's Authentic Mexican Cuisine,3.5
Plaza Azteca,3.5
Taqueria del Sol,3.5
The Sweet Taco,3.5
San Jose Mexican Restaurant Webster Groves,3.5
Ruiz Mexican Restaurant & Cantina,3.5
Gorditas Don Huicho,3.5
Diablitos Cantina,3.5
Chapala Mexican Restaurant,3.5
Don Gusto P.J,3.5
Fiesta Ranchera,3.5
Taqueria El Gallo de Sinaloa,3.5
Chamaco's Gourmet,3.5
Anaya's Mexican Restaurant,3.5
Wahoo's Fish Taco,3.5
Chilangos,3.5
Tierra Caliente,3.5
Taqueria Monterrey,3.5
Las Margaritas,3.5
El Mariachi,3.5
Taco Bell,3.5
Mazatlan Mexican Restaurant,3.5
El Paraiso Mexicano,3.5
Juan's Flying Burrito,3.5
Santa Fe Mexican Restaurant,3.5
Jalapeno's,3.5
Rocco's Tacos and Tequila Bar - Tampa,3.5
Chipotle Mexican Grill,3.5
Los Nietos,3.5
Taco Lindo,3.5
Los Rancheros,3.5
El Paso Mexican Restaurant,3.5
Mi Puebla Restaurant,3.5
Lupitas Mexican Restaurant,3.5
Iguana's Mexican Restaurant,3.5
Sabor Catracho & Mexican Restaurant ,3.5
Benitos Pizza & Mexican Cuisine,3.5
Mi Lupita,3.5
Fast Taco's,3.5
La Bamba,3.5
Fiesta Mexicana,3.5
Deliciocho,3.5
El Paisano,3.5
La Tolteca,3.5
Blue Box Pizza,3.5
Tijuana Flats,3.5
Taqueria Don Julios,3.5
Tijuana Flats,3.5
Sinigual Contemporary Mexican  Cuisine,3.5
El Zarape,3.5
Cinco De Mayo Mexican Restaurant - Whitebridge,3.5
Las Palmas Mexican Restaurant,3.5
Moe's Southwest Grill,3.5
Tijuana Flats,3.5
Casa Garcia Mexican Restaurant,3.5
Pancheros Mexican Grill,3.5
Carlota's Authentic Mexican Cuisine,3.5
Las Palmas Mexican Restaurant,3.5
Roscoe's Tacos - Greenwood,3.5
Tequila Sunrise,3.5
Tejas Grill,3.5
Pepe's Mexican Restaurant,3.5
LA Tacos,3.5
Fito's Taco Shop,3.5
Memo’s Mexican Kitchen,3.5
The Taco Shop Company,3.5
Taco Del Mar,3.5
La Salsa Fresh Mexican Grill,3.5
Red Cactus Mex Restaurant & Bar,3.5
Las Brasas,3.5
Victor's Taco Shop,3.5
Mr Pulpo Marisqueria,3.5
Amor A La Mexicana,3.5
Glenside Ale House,3.5
Acapulco Bar & Grill,3.5
Costa Vida,3.5
La Casita on the Patio,3.5
Juan's Mexican Grill,3.5
Plaza Garibaldi,3.5
El Rodeo,3.5
Mari Chuy’s Tequileria - Rancharrah,3.5
Los Tres Amigos,3.5
Tlaxkalli,3.5
Que Pasa!,3.5
Otra Vez,3.5
California Tacos To Go,3.5
PeruMex Latin Cuisine,3.5
QDOBA Mexican Eats,3.5
San Marcos Mexican Restaurant,3.5
Senor Tequila's Mexican Kitchen & Cantina,3.5
Miguel's Mexican Food,3.5
El Huarache Azteca,3.5
The Velvet Cactus,3.5
Tijuana Flats,3.5
Mi Tierra Restaurant,3.5
Guatelinda,3.5
Primo's Deli Cafe,3.5
Chuy's,3.5
La Rioja,3.5
Cocina Lolo,3.5
Los Taquitos de Puebla ,3.5
El Coronado,3.5
Boca Tacos Y Tequila,3.5
Pancho Villa Grill,3.5
Las Margaritas,3.5
Carmelita's Mexican Restaurant,3.5
Suegra Tequila Cantina,3.5
On The Border Mexican Grill & Cantina,3.5
MexiCali,3.5
Mariscos El Pulpo Restaurant,3.5
Alegria Mexican Restaurant & Tequila Bar,3.5
Bar Burrito,3.5
Little Alex's,3.5
Jason's Mexican Food,3.5
El Stuffed Pepper,3.5
San Carlos Grill,3.5
La Salsa Fresh Mexican Grill,3.5
Casa Borrega,3.5
Machismo Burrito Bar,3.5
Jalapeño's Bar & Grill - Franklin,3.5
Las Fuentes Mexican Restaurant,3.5
La Banda,3.5
La Chilanga,3.5
Chile Verde,3.5
Morelia Mexican Restaurant & Bar,3.5
Leonardo's Mexican Food,3.5
El Rey,3.5
Taco John's,3.5
Garcia's Mexican Restaurant - Cool Springs,3.5
Baja Fresh Mexican Grill,3.5
El Ranchero,3.5
Chilango's Mexican Restaurant,3.5
Hidalgo,3.5
Dosbros Fresh Mexican Grill,3.5
Wrap Shack,3.5
Cancun Mexican Restaurant,3.5
Michoacán Taqueria Raspados,3.5
Leonardo's Mexican Food,3.5
Rancheritos,3.5
Isabel,3.5
QDOBA Mexican Eats,3.5
El Rey Mexican Restaurant,3.5
QDOBA Mexican Eats,3.5
Azteca Taco Truck,3.5
Los Compadres,3.5
Moe's Southwest Grill,3.5
Casa Ramos,3.5
Reforma Modern Mexican Mezcal + Tequila,3.5
Jalisco Mexican Restaurant,3.5
Chipotle Mexican Grill,3.5
Baja Nola,3.5
El Sombrero,3.5
Taco Bell,3.5
El Taco Tequila Taqueria,3.5
Costa Vida Fresh Mexican Grill,3.5
El Tio Pepe,3.5
Rose Cafe No 2,3.5
Pollo Feliz,3.5
El Jaripeo,3.5
Algusto Tortilla & Salsa,3.5
Carlitos Cafe Y Cantina,3.5
Guac Mexican Restaurant,3.5
Rosita's 2 Mexican,3.5
Casa del Mar,3.5
Mazatlan Mexican Restaurant,3.5
Nico's Taco Shop - Tucson,3.5
El Original Tacos Tijuana,3.5
Beto's Mexican Food,3.5
Fiesta Mexicana,3.5
Habaneros Mexican Restaurant,3.5
El Panchos Villa,3.5
Don Carlos Restaurant,3.5
Sycamore Grill,3.5
El Nopal,3.5
El Cielito Lindo,3.5
Rosita's Mexican Restaurant,3.5
La Terraza,3.5
Tacos Flacos & Cantina,3.5
Moreno's Mexican Bar & Grill,3.5
Ta' Raspado,3.5
Chava's Mexican Restaurant,3.5
Agave Mexican Table & Tequileria,3.5
El Toro Mexican Restaurant,3.5
El Maguey,3.5
Baja Fresh Mexican Grill,3.5
Los Compadres Mexican Restaurant,3.5
Azteca Mexican Grill,3.5
Lilly's Cafe America,3.5
El Sitio,3.5
Casa Azteca,3.5
Angela's Mexican Food,3.5
Mexican In,3.5
Santa Barbara Chicken Ranch,3.5
Barbacoa Mexican Grill,3.5
Machismo Burrito Bar,3.5
Tikis Tacos And Beer,3.5
Besa Grill,3.5
El Gato Negro,3.5
Adelitas,3.5
Taqueria Corona,3.5
Los Compadres Mexican Grill,3.5
Las Palmas Mexican Restaurant,3.5
Delgado's Mexican Foods,3.5
San Lucas Mexican Restaurant,3.5
Carmelitas,3.5
El Techo,3.5
El Meson,3.5
Margarita House,3.5
La Loma Mexican Restaurant,3.5
El Taco Loco,3.5
Besito Mexican Restaurant,3.5
Corona Village Mexican Restaurant,3.5
Salsa's Mexican Restaurant,3.5
Gio Taco,3.5
Dos Margaritas,3.5
El Paseo Mexican Restaurant,3.5
Puerto Vallarta Mexican Restaurant & Cantina,3.5
Red's Broken Bat,3.5
Burrito Social,3.5
El Borracho,3.5
Alejandro's Tortilla Factory,3.5
Las Cabanas,3.5
Guadalajara Original Grill,3.5
El Guadalajara,3.5
Local Taco,3.5
Taco Bell,3.5
Chihuahua's Mexican Restaurant,3.5
Taqueria Moroleon,3.5
Casa Grande Mexican Grill,3.5
El Pastorcito,3.5
Jason's Mexican Food,3.5
El Rodeo 20,3.5
Blue Agave,3.5
El Mariachi Mexican Restaurant,3.5
Cancun Mexican Restaurant,3.5
Dos Hombres Taco House,3.5
Chapala Mexican Restaurant,3.5
El Malecon,3.5
Monarca's on the Beach,3.5
The Tamale Place,3.5
Casa Sanchez-Mom's Mexican Food,3.5
Las Fiestas,3.5
Los Chicos,3.5
Xolo Tacos,3.5
KB's Burrito,3.5
Guadalajara Mexican Grill,3.5
El Toro Bravo ,3.5
Taco Bell,3.5
Baja Mar Mariscos Y Cahuamanta,3.5
Estela's Mexican Restaurant,3.5
Sammy's Mexican Grill,3.5
Tacos Mexigo,3.5
Roberto's Taco Shop,3.5
Filiberto's Mexican Food,3.5
Arcelia's Mexicana Restaurant,3.5
Costa Vida Fresh Mexican Grill,3.5
Chapala Mexican Restaurant,3.5
La Esperanza Restaurant & Bar,3.5
Bluwave Street Tacos,3.5
US Border Cantina,3.5
El Rodeo,3.5
Marcellas Restaurant,3.5
Lo Esencial,3.5
Las Palmas Mexican Restaurant,3.5
El Gallo Giro,3.5
Agave Bar and Grill,3.5
Taco Bell,3.5
Taco Cantina at the Depot,3.5
California Tortilla,3.5
